idx,name,census_type,census_type_value,pct_category,pct,LI_greater_than_MC,Pct_LowIncome_less_than_60K,Pct_MiddleClass_60K_to_150K,Pct_Over_150K,POINT_X,POINT_Y,Assessed_Value_Sum,Avg_Assessed_Value
1155,Walker,c2016_100K_to_125K,235,Pct_100K_to_125K,0.1410564,0,0.3547419,0.5420168,0.1032413,-113.4304074,53.41764863,1310315500,302055.2098
1156,Walker,c2016_125K_to_150K,121,Pct_125K_150K,0.072629,0,0.3547419,0.5420168,0.1032413,-113.4304074,53.41764863,1310315500,302055.2098
1157,Walker,c2016_150K_to_200K,115,Pct_150K_to_200K,0.0690276,0,0.3547419,0.5420168,0.1032413,-113.4304074,53.41764863,1310315500,302055.2098
1158,Walker,c2016_200K_to_250K,37,Pct_200K_to_250K,0.0222089,0,0.3547419,0.5420168,0.1032413,-113.4304074,53.41764863,1310315500,302055.2098
1159,Walker,c2016_250K_or_more,20,Pct_250K_or_more,0.0120048,0,0.3547419,0.5420168,0.1032413,-113.4304074,53.41764863,1310315500,302055.2098
1160,Donsdale,c2016_Less_than_30K,6,Pct_less_than_30k,0.0243902,0,0.101626,0.3211382,0.5772358,-113.6354409,53.48499868,413672500,681503.2949
1161,Donsdale,c2016_30K_to_60K,19,Pct_30K_to_60K,0.0772358,0,0.101626,0.3211382,0.5772358,-113.6354409,53.48499868,413672500,681503.2949
1162,Donsdale,c2016_60K_to_100K,34,Pct_60K_to_100K,0.1382114,0,0.101626,0.3211382,0.5772358,-113.6354409,53.48499868,413672500,681503.2949
1163,Donsdale,c2016_100K_to_125K,18,Pct_100K_to_125K,0.0731707,0,0.101626,0.3211382,0.5772358,-113.6354409,53.48499868,413672500,681503.2949
1164,Donsdale,c2016_125K_to_150K,27,Pct_125K_150K,0.1097561,0,0.101626,0.3211382,0.5772358,-113.6354409,53.48499868,413672500,681503.2949
1165,Donsdale,c2016_150K_to_200K,44,Pct_150K_to_200K,0.1788618,0,0.101626,0.3211382,0.5772358,-113.6354409,53.48499868,413672500,681503.2949
1166,Donsdale,c2016_200K_to_250K,21,Pct_200K_to_250K,0.0853659,0,0.101626,0.3211382,0.5772358,-113.6354409,53.48499868,413672500,681503.2949
1167,Donsdale,c2016_250K_or_more,77,Pct_250K_or_more,0.3130081,0,0.101626,0.3211382,0.5772358,-113.6354409,53.48499868,413672500,681503.2949
1168,Westridge,c2016_Less_than_30K,6,Pct_less_than_30k,0.0273973,0,0.0730594,0.4474886,0.479452,-113.6053806,53.50624298,313057500,563053.0576
1169,Westridge,c2016_30K_to_60K,10,Pct_30K_to_60K,0.0456621,0,0.0730594,0.4474886,0.479452,-113.6053806,53.50624298,313057500,563053.0576
1170,Westridge,c2016_60K_to_100K,40,Pct_60K_to_100K,0.1826484,0,0.0730594,0.4474886,0.479452,-113.6053806,53.50624298,313057500,563053.0576
1171,Westridge,c2016_100K_to_125K,35,Pct_100K_to_125K,0.1598174,0,0.0730594,0.4474886,0.479452,-113.6053806,53.50624298,313057500,563053.0576
1172,Westridge,c2016_125K_to_150K,23,Pct_125K_150K,0.1050228,0,0.0730594,0.4474886,0.479452,-113.6053806,53.50624298,313057500,563053.0576
1173,Westridge,c2016_150K_to_200K,33,Pct_150K_to_200K,0.1506849,0,0.0730594,0.4474886,0.479452,-113.6053806,53.50624298,313057500,563053.0576
1174,Westridge,c2016_200K_to_250K,30,Pct_200K_to_250K,0.1369863,0,0.0730594,0.4474886,0.479452,-113.6053806,53.50624298,313057500,563053.0576
1175,Westridge,c2016_250K_or_more,42,Pct_250K_or_more,0.1917808,0,0.0730594,0.4474886,0.479452,-113.6053806,53.50624298,313057500,563053.0576
1176,Rosenthal,c2016_Less_than_30K,7,Pct_less_than_30k,0.0286885,0,0.1557377,0.6680328,0.1762295,-113.7012239,53.51939493,530341500,293818.0055
1177,Rosenthal,c2016_30K_to_60K,31,Pct_30K_to_60K,0.1270492,0,0.1557377,0.6680328,0.1762295,-113.7012239,53.51939493,530341500,293818.0055
1178,Rosenthal,c2016_60K_to_100K,91,Pct_60K_to_100K,0.3729508,0,0.1557377,0.6680328,0.1762295,-113.7012239,53.51939493,530341500,293818.0055
1179,Rosenthal,c2016_100K_to_125K,48,Pct_100K_to_125K,0.1967213,0,0.1557377,0.6680328,0.1762295,-113.7012239,53.51939493,530341500,293818.0055
1180,Rosenthal,c2016_125K_to_150K,24,Pct_125K_150K,0.0983607,0,0.1557377,0.6680328,0.1762295,-113.7012239,53.51939493,530341500,293818.0055
1181,Rosenthal,c2016_150K_to_200K,36,Pct_150K_to_200K,0.147541,0,0.1557377,0.6680328,0.1762295,-113.7012239,53.51939493,530341500,293818.0055
1182,Rosenthal,c2016_200K_to_250K,5,Pct_200K_to_250K,0.0204918,0,0.1557377,0.6680328,0.1762295,-113.7012239,53.51939493,530341500,293818.0055
1183,Rosenthal,c2016_250K_or_more,2,Pct_250K_or_more,0.0081967,0,0.1557377,0.6680328,0.1762295,-113.7012239,53.51939493,530341500,293818.0055
1184,Secord,c2016_Less_than_30K,9,Pct_less_than_30k,0.0116279,1,0.4728682,0.3656331,0.1614987,-113.7013298,53.53394277,788997000,361262.3626
1185,Secord,c2016_30K_to_60K,357,Pct_30K_to_60K,0.4612403,1,0.4728682,0.3656331,0.1614987,-113.7013298,53.53394277,788997000,361262.3626
1186,Secord,c2016_60K_to_100K,128,Pct_60K_to_100K,0.1653747,1,0.4728682,0.3656331,0.1614987,-113.7013298,53.53394277,788997000,361262.3626
1187,Secord,c2016_100K_to_125K,96,Pct_100K_to_125K,0.124031,1,0.4728682,0.3656331,0.1614987,-113.7013298,53.53394277,788997000,361262.3626
1188,Secord,c2016_125K_to_150K,59,Pct_125K_150K,0.0762274,1,0.4728682,0.3656331,0.1614987,-113.7013298,53.53394277,788997000,361262.3626
1189,Secord,c2016_150K_to_200K,90,Pct_150K_to_200K,0.1162791,1,0.4728682,0.3656331,0.1614987,-113.7013298,53.53394277,788997000,361262.3626
1190,Secord,c2016_200K_to_250K,24,Pct_200K_to_250K,0.0310078,1,0.4728682,0.3656331,0.1614987,-113.7013298,53.53394277,788997000,361262.3626
1191,Secord,c2016_250K_or_more,11,Pct_250K_or_more,0.0142119,1,0.4728682,0.3656331,0.1614987,-113.7013298,53.53394277,788997000,361262.3626
1192,Suder Greens,c2016_Less_than_30K,31,Pct_less_than_30k,0.0431755,0,0.2339833,0.5612813,0.2047354,-113.6790718,53.52479871,433998500,335133.9768
1193,Suder Greens,c2016_30K_to_60K,137,Pct_30K_to_60K,0.1908078,0,0.2339833,0.5612813,0.2047354,-113.6790718,53.52479871,433998500,335133.9768
1194,Suder Greens,c2016_60K_to_100K,201,Pct_60K_to_100K,0.2799443,0,0.2339833,0.5612813,0.2047354,-113.6790718,53.52479871,433998500,335133.9768
1195,Suder Greens,c2016_100K_to_125K,122,Pct_100K_to_125K,0.1699164,0,0.2339833,0.5612813,0.2047354,-113.6790718,53.52479871,433998500,335133.9768
1196,Suder Greens,c2016_125K_to_150K,80,Pct_125K_150K,0.1114206,0,0.2339833,0.5612813,0.2047354,-113.6790718,53.52479871,433998500,335133.9768
1197,Suder Greens,c2016_150K_to_200K,82,Pct_150K_to_200K,0.1142061,0,0.2339833,0.5612813,0.2047354,-113.6790718,53.52479871,433998500,335133.9768
1198,Suder Greens,c2016_200K_to_250K,38,Pct_200K_to_250K,0.0529248,0,0.2339833,0.5612813,0.2047354,-113.6790718,53.52479871,433998500,335133.9768
1199,Suder Greens,c2016_250K_or_more,27,Pct_250K_or_more,0.0376045,0,0.2339833,0.5612813,0.2047354,-113.6790718,53.52479871,433998500,335133.9768
1200,Terrace Heights,c2016_Less_than_30K,111,Pct_less_than_30k,0.2392241,1,0.4935345,0.3728448,0.1336207,-113.4364211,53.54112943,220707000,329905.8296
1201,Terrace Heights,c2016_30K_to_60K,118,Pct_30K_to_60K,0.2543103,1,0.4935345,0.3728448,0.1336207,-113.4364211,53.54112943,220707000,329905.8296
1202,Terrace Heights,c2016_60K_to_100K,99,Pct_60K_to_100K,0.2133621,1,0.4935345,0.3728448,0.1336207,-113.4364211,53.54112943,220707000,329905.8296
1203,Terrace Heights,c2016_100K_to_125K,42,Pct_100K_to_125K,0.0905172,1,0.4935345,0.3728448,0.1336207,-113.4364211,53.54112943,220707000,329905.8296
1204,Terrace Heights,c2016_125K_to_150K,32,Pct_125K_150K,0.0689655,1,0.4935345,0.3728448,0.1336207,-113.4364211,53.54112943,220707000,329905.8296
1205,Terrace Heights,c2016_150K_to_200K,40,Pct_150K_to_200K,0.0862069,1,0.4935345,0.3728448,0.1336207,-113.4364211,53.54112943,220707000,329905.8296
1206,Terrace Heights,c2016_200K_to_250K,15,Pct_200K_to_250K,0.0323276,1,0.4935345,0.3728448,0.1336207,-113.4364211,53.54112943,220707000,329905.8296
1207,Terrace Heights,c2016_250K_or_more,7,Pct_250K_or_more,0.0150862,1,0.4935345,0.3728448,0.1336207,-113.4364211,53.54112943,220707000,329905.8296
1208,Avonmore,c2016_Less_than_30K,98,Pct_less_than_30k,0.200409,1,0.5030675,0.3803681,0.1165644,-113.4525428,53.50900834,357283500,345201.4493
1209,Avonmore,c2016_30K_to_60K,148,Pct_30K_to_60K,0.3026585,1,0.5030675,0.3803681,0.1165644,-113.4525428,53.50900834,357283500,345201.4493
1210,Avonmore,c2016_60K_to_100K,109,Pct_60K_to_100K,0.2229039,1,0.5030675,0.3803681,0.1165644,-113.4525428,53.50900834,357283500,345201.4493
1211,Avonmore,c2016_100K_to_125K,50,Pct_100K_to_125K,0.1022495,1,0.5030675,0.3803681,0.1165644,-113.4525428,53.50900834,357283500,345201.4493
1212,Avonmore,c2016_125K_to_150K,27,Pct_125K_150K,0.0552147,1,0.5030675,0.3803681,0.1165644,-113.4525428,53.50900834,357283500,345201.4493
1213,Avonmore,c2016_150K_to_200K,36,Pct_150K_to_200K,0.0736196,1,0.5030675,0.3803681,0.1165644,-113.4525428,53.50900834,357283500,345201.4493
1214,Avonmore,c2016_200K_to_250K,16,Pct_200K_to_250K,0.0327198,1,0.5030675,0.3803681,0.1165644,-113.4525428,53.50900834,357283500,345201.4493
1215,Avonmore,c2016_250K_or_more,5,Pct_250K_or_more,0.0102249,1,0.5030675,0.3803681,0.1165644,-113.4525428,53.50900834,357283500,345201.4493
1216,Cumberland,c2016_Less_than_30K,40,Pct_less_than_30k,0.0409836,0,0.1721312,0.6362705,0.1915984,-113.5519406,53.61098539,734571000,323457.0674
1217,Cumberland,c2016_30K_to_60K,128,Pct_30K_to_60K,0.1311475,0,0.1721312,0.6362705,0.1915984,-113.5519406,53.61098539,734571000,323457.0674
1218,Cumberland,c2016_60K_to_100K,253,Pct_60K_to_100K,0.2592213,0,0.1721312,0.6362705,0.1915984,-113.5519406,53.61098539,734571000,323457.0674
1219,Cumberland,c2016_100K_to_125K,201,Pct_100K_to_125K,0.2059426,0,0.1721312,0.6362705,0.1915984,-113.5519406,53.61098539,734571000,323457.0674
1220,Cumberland,c2016_125K_to_150K,167,Pct_125K_150K,0.1711066,0,0.1721312,0.6362705,0.1915984,-113.5519406,53.61098539,734571000,323457.0674
1221,Cumberland,c2016_150K_to_200K,127,Pct_150K_to_200K,0.1301229,0,0.1721312,0.6362705,0.1915984,-113.5519406,53.61098539,734571000,323457.0674
1222,Cumberland,c2016_200K_to_250K,39,Pct_200K_to_250K,0.039959,0,0.1721312,0.6362705,0.1915984,-113.5519406,53.61098539,734571000,323457.0674
1223,Cumberland,c2016_250K_or_more,21,Pct_250K_or_more,0.0215164,0,0.1721312,0.6362705,0.1915984,-113.5519406,53.61098539,734571000,323457.0674
1224,Dunluce,c2016_Less_than_30K,203,Pct_less_than_30k,0.1843778,1,0.4722979,0.4568574,0.0708447,-113.5286687,53.62239887,536925000,272689.1823
1225,Dunluce,c2016_30K_to_60K,317,Pct_30K_to_60K,0.2879201,1,0.4722979,0.4568574,0.0708447,-113.5286687,53.62239887,536925000,272689.1823
1226,Dunluce,c2016_60K_to_100K,312,Pct_60K_to_100K,0.2833788,1,0.4722979,0.4568574,0.0708447,-113.5286687,53.62239887,536925000,272689.1823
1227,Dunluce,c2016_100K_to_125K,122,Pct_100K_to_125K,0.1108084,1,0.4722979,0.4568574,0.0708447,-113.5286687,53.62239887,536925000,272689.1823
1228,Dunluce,c2016_125K_to_150K,69,Pct_125K_150K,0.0626703,1,0.4722979,0.4568574,0.0708447,-113.5286687,53.62239887,536925000,272689.1823
1229,Dunluce,c2016_150K_to_200K,60,Pct_150K_to_200K,0.0544959,1,0.4722979,0.4568574,0.0708447,-113.5286687,53.62239887,536925000,272689.1823
1230,Dunluce,c2016_200K_to_250K,10,Pct_200K_to_250K,0.0090827,1,0.4722979,0.4568574,0.0708447,-113.5286687,53.62239887,536925000,272689.1823
1231,Dunluce,c2016_250K_or_more,8,Pct_250K_or_more,0.0072661,1,0.4722979,0.4568574,0.0708447,-113.5286687,53.62239887,536925000,272689.1823
1232,Lorelei,c2016_Less_than_30K,166,Pct_less_than_30k,0.1676768,1,0.5232323,0.4191919,0.0575758,-113.503265,53.62487718,368322500,277769.6078
1233,Lorelei,c2016_30K_to_60K,352,Pct_30K_to_60K,0.3555556,1,0.5232323,0.4191919,0.0575758,-113.503265,53.62487718,368322500,277769.6078
1234,Lorelei,c2016_60K_to_100K,274,Pct_60K_to_100K,0.2767677,1,0.5232323,0.4191919,0.0575758,-113.503265,53.62487718,368322500,277769.6078
1235,Lorelei,c2016_100K_to_125K,89,Pct_100K_to_125K,0.089899,1,0.5232323,0.4191919,0.0575758,-113.503265,53.62487718,368322500,277769.6078
1236,Lorelei,c2016_125K_to_150K,52,Pct_125K_150K,0.0525253,1,0.5232323,0.4191919,0.0575758,-113.503265,53.62487718,368322500,277769.6078
1237,Lorelei,c2016_150K_to_200K,41,Pct_150K_to_200K,0.0414141,1,0.5232323,0.4191919,0.0575758,-113.503265,53.62487718,368322500,277769.6078
1238,Lorelei,c2016_200K_to_250K,10,Pct_200K_to_250K,0.010101,1,0.5232323,0.4191919,0.0575758,-113.503265,53.62487718,368322500,277769.6078
1239,Lorelei,c2016_250K_or_more,6,Pct_250K_or_more,0.0060606,1,0.5232323,0.4191919,0.0575758,-113.503265,53.62487718,368322500,277769.6078
1240,Beaumaris,c2016_Less_than_30K,114,Pct_less_than_30k,0.1614731,1,0.4575071,0.427762,0.1147309,-113.5052494,53.61795358,515656000,294660.5714
1241,Beaumaris,c2016_30K_to_60K,209,Pct_30K_to_60K,0.296034,1,0.4575071,0.427762,0.1147309,-113.5052494,53.61795358,515656000,294660.5714
1242,Beaumaris,c2016_60K_to_100K,182,Pct_60K_to_100K,0.2577904,1,0.4575071,0.427762,0.1147309,-113.5052494,53.61795358,515656000,294660.5714
1243,Beaumaris,c2016_100K_to_125K,72,Pct_100K_to_125K,0.101983,1,0.4575071,0.427762,0.1147309,-113.5052494,53.61795358,515656000,294660.5714
1244,Beaumaris,c2016_125K_to_150K,48,Pct_125K_150K,0.0679887,1,0.4575071,0.427762,0.1147309,-113.5052494,53.61795358,515656000,294660.5714
1245,Beaumaris,c2016_150K_to_200K,47,Pct_150K_to_200K,0.0665722,1,0.4575071,0.427762,0.1147309,-113.5052494,53.61795358,515656000,294660.5714
1246,Beaumaris,c2016_200K_to_250K,20,Pct_200K_to_250K,0.0283286,1,0.4575071,0.427762,0.1147309,-113.5052494,53.61795358,515656000,294660.5714
1247,Beaumaris,c2016_250K_or_more,14,Pct_250K_or_more,0.01983,1,0.4575071,0.427762,0.1147309,-113.5052494,53.61795358,515656000,294660.5714
1248,Bulyea Heights,c2016_Less_than_30K,17,Pct_less_than_30k,0.0454545,0,0.1497326,0.4358289,0.4144385,-113.5694802,53.47497062,685632000,556068.1265
1249,Bulyea Heights,c2016_30K_to_60K,39,Pct_30K_to_60K,0.1042781,0,0.1497326,0.4358289,0.4144385,-113.5694802,53.47497062,685632000,556068.1265
1250,Bulyea Heights,c2016_60K_to_100K,81,Pct_60K_to_100K,0.2165775,0,0.1497326,0.4358289,0.4144385,-113.5694802,53.47497062,685632000,556068.1265
1251,Bulyea Heights,c2016_100K_to_125K,47,Pct_100K_to_125K,0.1256685,0,0.1497326,0.4358289,0.4144385,-113.5694802,53.47497062,685632000,556068.1265
1252,Bulyea Heights,c2016_125K_to_150K,35,Pct_125K_150K,0.0935829,0,0.1497326,0.4358289,0.4144385,-113.5694802,53.47497062,685632000,556068.1265
1253,Bulyea Heights,c2016_150K_to_200K,57,Pct_150K_to_200K,0.1524064,0,0.1497326,0.4358289,0.4144385,-113.5694802,53.47497062,685632000,556068.1265
1254,Bulyea Heights,c2016_200K_to_250K,43,Pct_200K_to_250K,0.1149733,0,0.1497326,0.4358289,0.4144385,-113.5694802,53.47497062,685632000,556068.1265
1255,Bulyea Heights,c2016_250K_or_more,55,Pct_250K_or_more,0.1470588,0,0.1497326,0.4358289,0.4144385,-113.5694802,53.47497062,685632000,556068.1265
1256,Callaghan,c2016_Less_than_30K,24,Pct_less_than_30k,0.043956,0,0.2032967,0.5695971,0.2271062,-113.5263741,53.40798516,498663000,439738.0952
1257,Callaghan,c2016_30K_to_60K,87,Pct_30K_to_60K,0.1593407,0,0.2032967,0.5695971,0.2271062,-113.5263741,53.40798516,498663000,439738.0952
1258,Callaghan,c2016_60K_to_100K,174,Pct_60K_to_100K,0.3186813,0,0.2032967,0.5695971,0.2271062,-113.5263741,53.40798516,498663000,439738.0952
1259,Callaghan,c2016_100K_to_125K,78,Pct_100K_to_125K,0.1428571,0,0.2032967,0.5695971,0.2271062,-113.5263741,53.40798516,498663000,439738.0952
1260,Callaghan,c2016_125K_to_150K,59,Pct_125K_150K,0.1080586,0,0.2032967,0.5695971,0.2271062,-113.5263741,53.40798516,498663000,439738.0952
1261,Callaghan,c2016_150K_to_200K,57,Pct_150K_to_200K,0.1043956,0,0.2032967,0.5695971,0.2271062,-113.5263741,53.40798516,498663000,439738.0952
1262,Callaghan,c2016_200K_to_250K,29,Pct_200K_to_250K,0.0531136,0,0.2032967,0.5695971,0.2271062,-113.5263741,53.40798516,498663000,439738.0952
1263,Callaghan,c2016_250K_or_more,38,Pct_250K_or_more,0.0695971,0,0.2032967,0.5695971,0.2271062,-113.5263741,53.40798516,498663000,439738.0952
1264,Elsinore,c2016_Less_than_30K,17,Pct_less_than_30k,0.0519878,0,0.2201835,0.5688074,0.2110092,-113.4990744,53.64033272,347427000,406347.3684
1265,Elsinore,c2016_30K_to_60K,55,Pct_30K_to_60K,0.1681957,0,0.2201835,0.5688074,0.2110092,-113.4990744,53.64033272,347427000,406347.3684
1266,Elsinore,c2016_60K_to_100K,98,Pct_60K_to_100K,0.2996942,0,0.2201835,0.5688074,0.2110092,-113.4990744,53.64033272,347427000,406347.3684
1267,Elsinore,c2016_100K_to_125K,40,Pct_100K_to_125K,0.1223242,0,0.2201835,0.5688074,0.2110092,-113.4990744,53.64033272,347427000,406347.3684
1268,Elsinore,c2016_125K_to_150K,48,Pct_125K_150K,0.146789,0,0.2201835,0.5688074,0.2110092,-113.4990744,53.64033272,347427000,406347.3684
1269,Elsinore,c2016_150K_to_200K,39,Pct_150K_to_200K,0.1192661,0,0.2201835,0.5688074,0.2110092,-113.4990744,53.64033272,347427000,406347.3684
1270,Elsinore,c2016_200K_to_250K,10,Pct_200K_to_250K,0.030581,0,0.2201835,0.5688074,0.2110092,-113.4990744,53.64033272,347427000,406347.3684
1271,Elsinore,c2016_250K_or_more,20,Pct_250K_or_more,0.0611621,0,0.2201835,0.5688074,0.2110092,-113.4990744,53.64033272,347427000,406347.3684
1272,Stewart Greens,c2016_Less_than_30K,0,Pct_less_than_30k,0,0,0.05,0.725,0.225,-113.6701606,53.53744347,128120500,478061.5672
1273,Stewart Greens,c2016_30K_to_60K,2,Pct_30K_to_60K,0.05,0,0.05,0.725,0.225,-113.6701606,53.53744347,128120500,478061.5672
1274,Stewart Greens,c2016_60K_to_100K,11,Pct_60K_to_100K,0.275,0,0.05,0.725,0.225,-113.6701606,53.53744347,128120500,478061.5672
1275,Stewart Greens,c2016_100K_to_125K,7,Pct_100K_to_125K,0.175,0,0.05,0.725,0.225,-113.6701606,53.53744347,128120500,478061.5672
1276,Stewart Greens,c2016_125K_to_150K,11,Pct_125K_150K,0.275,0,0.05,0.725,0.225,-113.6701606,53.53744347,128120500,478061.5672
1277,Stewart Greens,c2016_150K_to_200K,7,Pct_150K_to_200K,0.175,0,0.05,0.725,0.225,-113.6701606,53.53744347,128120500,478061.5672
1278,Stewart Greens,c2016_200K_to_250K,2,Pct_200K_to_250K,0.05,0,0.05,0.725,0.225,-113.6701606,53.53744347,128120500,478061.5672
1279,Stewart Greens,c2016_250K_or_more,0,Pct_250K_or_more,0,0,0.05,0.725,0.225,-113.6701606,53.53744347,128120500,478061.5672
1280,Clareview Town Centre,c2016_Less_than_30K,99,Pct_less_than_30k,0.162829,0,0.4276316,0.5148026,0.0575658,-113.4070985,53.60195993,350373500,149860.3507
1281,Clareview Town Centre,c2016_30K_to_60K,161,Pct_30K_to_60K,0.2648026,0,0.4276316,0.5148026,0.0575658,-113.4070985,53.60195993,350373500,149860.3507
1282,Clareview Town Centre,c2016_60K_to_100K,190,Pct_60K_to_100K,0.3125,0,0.4276316,0.5148026,0.0575658,-113.4070985,53.60195993,350373500,149860.3507
1283,Clareview Town Centre,c2016_100K_to_125K,92,Pct_100K_to_125K,0.1513158,0,0.4276316,0.5148026,0.0575658,-113.4070985,53.60195993,350373500,149860.3507
1284,Clareview Town Centre,c2016_125K_to_150K,31,Pct_125K_150K,0.0509868,0,0.4276316,0.5148026,0.0575658,-113.4070985,53.60195993,350373500,149860.3507
1285,Clareview Town Centre,c2016_150K_to_200K,24,Pct_150K_to_200K,0.0394737,0,0.4276316,0.5148026,0.0575658,-113.4070985,53.60195993,350373500,149860.3507
1286,Clareview Town Centre,c2016_200K_to_250K,7,Pct_200K_to_250K,0.0115132,0,0.4276316,0.5148026,0.0575658,-113.4070985,53.60195993,350373500,149860.3507
1287,Clareview Town Centre,c2016_250K_or_more,4,Pct_250K_or_more,0.0065789,0,0.4276316,0.5148026,0.0575658,-113.4070985,53.60195993,350373500,149860.3507
1288,Sifton Park,c2016_Less_than_30K,40,Pct_less_than_30k,0.2531646,0,0.4620253,0.4746836,0.0632911,-113.4083468,53.59444386,113922500,273195.4436
1289,Sifton Park,c2016_30K_to_60K,33,Pct_30K_to_60K,0.2088608,0,0.4620253,0.4746836,0.0632911,-113.4083468,53.59444386,113922500,273195.4436
1290,Sifton Park,c2016_60K_to_100K,54,Pct_60K_to_100K,0.3417721,0,0.4620253,0.4746836,0.0632911,-113.4083468,53.59444386,113922500,273195.4436
1291,Sifton Park,c2016_100K_to_125K,12,Pct_100K_to_125K,0.0759494,0,0.4620253,0.4746836,0.0632911,-113.4083468,53.59444386,113922500,273195.4436
1292,Sifton Park,c2016_125K_to_150K,9,Pct_125K_150K,0.056962,0,0.4620253,0.4746836,0.0632911,-113.4083468,53.59444386,113922500,273195.4436
1293,Sifton Park,c2016_150K_to_200K,7,Pct_150K_to_200K,0.0443038,0,0.4620253,0.4746836,0.0632911,-113.4083468,53.59444386,113922500,273195.4436
1294,Sifton Park,c2016_200K_to_250K,2,Pct_200K_to_250K,0.0126582,0,0.4620253,0.4746836,0.0632911,-113.4083468,53.59444386,113922500,273195.4436
1295,Sifton Park,c2016_250K_or_more,1,Pct_250K_or_more,0.0063291,0,0.4620253,0.4746836,0.0632911,-113.4083468,53.59444386,113922500,273195.4436
1296,Elmwood Park,c2016_Less_than_30K,72,Pct_less_than_30k,0.295082,1,0.6188524,0.3401639,0.0409836,-113.4613196,53.57977515,104146500,253397.8102
1297,Elmwood Park,c2016_30K_to_60K,79,Pct_30K_to_60K,0.3237705,1,0.6188524,0.3401639,0.0409836,-113.4613196,53.57977515,104146500,253397.8102
1298,Elmwood Park,c2016_60K_to_100K,53,Pct_60K_to_100K,0.2172131,1,0.6188524,0.3401639,0.0409836,-113.4613196,53.57977515,104146500,253397.8102
1299,Elmwood Park,c2016_100K_to_125K,20,Pct_100K_to_125K,0.0819672,1,0.6188524,0.3401639,0.0409836,-113.4613196,53.57977515,104146500,253397.8102
1300,Elmwood Park,c2016_125K_to_150K,10,Pct_125K_150K,0.0409836,1,0.6188524,0.3401639,0.0409836,-113.4613196,53.57977515,104146500,253397.8102
1301,Elmwood Park,c2016_150K_to_200K,8,Pct_150K_to_200K,0.0327869,1,0.6188524,0.3401639,0.0409836,-113.4613196,53.57977515,104146500,253397.8102
1302,Elmwood Park,c2016_200K_to_250K,2,Pct_200K_to_250K,0.0081967,1,0.6188524,0.3401639,0.0409836,-113.4613196,53.57977515,104146500,253397.8102
1303,Elmwood Park,c2016_250K_or_more,0,Pct_250K_or_more,0,1,0.6188524,0.3401639,0.0409836,-113.4613196,53.57977515,104146500,253397.8102
1304,Patricia Heights,c2016_Less_than_30K,15,Pct_less_than_30k,0.0585938,0,0.2421875,0.4765625,0.28125,-113.5974685,53.50926872,207342000,466986.4865
1305,Patricia Heights,c2016_30K_to_60K,47,Pct_30K_to_60K,0.1835938,0,0.2421875,0.4765625,0.28125,-113.5974685,53.50926872,207342000,466986.4865
1306,Patricia Heights,c2016_60K_to_100K,65,Pct_60K_to_100K,0.2539063,0,0.2421875,0.4765625,0.28125,-113.5974685,53.50926872,207342000,466986.4865
